term,crn,dept,course_name,campus,course_num,num
201720,4239,EME,Fatigue Analysis,M,EME_6113,6113
201620,4246,ECE,Special Topics in CE,OL,ECE_5923,5923
201720,4246,ECE,Special Topics in CE,OL,ECE_5923,5923
201620,4249,EME,Fundamentals of Acoustics,M,EME_6213,6213
201720,4249,EME,Fundamentals of Acoustics,M,EME_6213,6213
201620,4252,SSC,Development of American Exp,M,SSC_2423,2423
201720,4252,SSC,Development of American Exp,M,SSC_2423,2423
201620,4259,PHY,University Physics 2,M,PHY_2423,2423
201720,4259,PHY,University Physics 2,M,PHY_2423,2423
201620,4260,PHY,University Physics 2,M,PHY_2423,2423
201720,4260,PHY,University Physics 2,M,PHY_2423,2423
201620,4264,EEE,Intro to ECE,M,EEE_1001,1001
201720,4264,EEE,Intro to ECE,M,EEE_1001,1001
201620,4281,MCS,Geometry in Art,M,MCS_1254,1254
201620,4282,PHY,University Physics 2,M,PHY_2423,2423
201620,4283,PHY,University Physics 2 Lab,M,PHY_2431,2431
201720,4283,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,4287,PSY,Senior Research Project 2,M,PSY_4922,4922
201720,4287,PSY,Senior Research Project 2,M,PSY_4922,4922
201620,4288,ESL,Intermediate Intensive Grammar,M,ESL_00132,00132
201620,4290,ESL,Advanced Intensive Reading,M,ESL_00252,00252
201620,4291,ESL,Intermediate Intensive Convers,M,ESL_00432,00432
201620,4292,ESL,Advanced Intensive Conversatio,M,ESL_00452,00452
201620,4301,PHY,University Physics 2 Lab,M,PHY_2431,2431
201720,4301,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,4303,EEE,Digital Communications,M,EEE_5444,5444
201620,4313,MCS,Computer Science 1,M,MCS_1514,1514
201720,4313,MCS,Computer Science 1,M,MCS_1514,1514
201620,4317,MSL,Leadership and Teamwork,M,MSL_2022,2022
201620,4320,COM,English Composition,M,COM_1103,1103
201720,4320,COM,English Composition,M,COM_1103,1103
201620,4321,COM,English Composition,M,COM_1103,1103
201720,4321,COM,English Composition,M,COM_1103,1103
201620,4326,ESL,Advanced Intensive Writing,M,ESL_00552,00552
201620,4334,ECE,Sustainable Construction Pract,M,ECE_5113,5113
201620,4343,MCS,Intro to Math Analysis 1,M,MCS_1214,1214
201720,4343,MCS,Intro to Math Analysis 1,M,MCS_1214,1214
201620,4346,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8716,8716
201620,4351,INT,Enterprise IT Infrastructure,OL,INT_6143,6143
201720,4351,INT,Enterprise IT Infrastructure,OL,INT_6143,6143
201620,4363,EEE,Digital Communications,M,EEE_5444,5444
201720,4363,EEE,Digital Communications,M,EEE_5444,5444
201620,4369,DIS,Ph.D in Civil Eng Dissertation,M,DIS_8719,8719
201620,4376,MCS,Topics in Computer Science,M,MCS_5993,5993
201620,4387,BIO,In-Depth Cell Bio Lab,M,BIO_4812,4812
201720,4387,BIO,In-Depth Cell Bio Lab,M,BIO_4812,4812
201620,4397,ARI,IAGS3,DET,ARI_5124,5124
201620,4406,ARC,Independent Study,M,ARC_6884,6884
201720,4406,ARC,Independent Study,M,ARC_6884,6884
201620,4407,LLT,World Masterpieces 1,M,LLT_1213,1213
201720,4407,LLT,World Masterpieces 1,M,LLT_1213,1213
201620,4411,COM,Technical and Prof Comm,M,COM_2103,2103
201720,4411,COM,Technical and Prof Comm,M,COM_2103,2103
201720,4415,MCS,Differential Equations,M,MCS_2423,2423
201620,4418,MBA,Global Business Economics,TAC,MBA_6023,6023
201620,4419,MBA,Managing a Global Workforce,TAC,MBA_7053,7053
201620,4421,DIS,Doctoral Qualifying Exam,M,DIS_8000,8000
201620,4423,DIS,DBA Dissertation 1 Proposal,M,DIS_8113,8113
201620,4425,DIS,DBA Dissertation 3,M,DIS_8133,8133
201620,4426,DIS,DBA Dissertation 4,M,DIS_8143,8143
201620,4427,DIS,DBA Dissertation 5,M,DIS_8153,8153
201620,4428,DIS,DBA Dissertation 6,M,DIS_8163,8163
201620,4429,DIS,DBA Dissertation 7,M,DIS_8173,8173
201620,4430,DIS,DBA Dissertation 8,M,DIS_8183,8183
201620,4439,DIS,Doctoral Research Continuation,M,DIS_8900,8900
201620,4440,INT,Enterprise Systems Security,OL,INT_7223,7223
201620,4441,INT,Visual Analytics,M,INT_7253,7253
201720,4441,INT,Visual Analytics,M,INT_7253,7253
201620,4442,MBA,International Finance,M,MBA_7023,7023
201620,4443,MBA,Managing a Global Workforce,DL,MBA_7053,7053
201720,4443,MBA,Managing a Global Workforce,DL,MBA_7053,7053
201620,4447,INT,Intro. Bus. Prog. Visual Basic,M,INT_2114,2114
201720,4447,INT,Fund of Prog for Business,M,INT_2114,2114
201620,4451,MBA,Global Strategic Management,TAC,MBA_6073,6073
201620,4452,ART,Interaction Design Studio 2,M,ART_2253,2253
201620,4456,MGT,Introduction to Business Law,DHS,MGT_2113,2113
201620,4457,PSY,Developmental Psychology,DHS,PSY_2613,2613
201620,4461,MCS,Differential Equations,DHS,MCS_2423,2423
201620,4462,ACC,Managerial Accounting,MTC,ACC_6003,6003
201620,4463,MBA,Human Resource Management,MTC,MBA_6013,6013
201620,4465,ESL,Advanced Intensive Reading,M,ESL_00252,00252
201620,4466,COM,Document Design,M,COM_3473,3473
201620,4467,COM,Technical Editing,M,COM_3543,3543
201620,4468,COM,Interpersonal and Nonverb Comm,M,COM_3553,3553
201620,4469,COM,Seminar in Communications,M,COM_4963,4963
201620,4470,ATD,Practicum,M,ATD_2832,2832
201620,4471,COM,Adv. Pub. Design,M,COM_6473,6473
201620,4472,COM,Communicating Across Cultures,M,COM_6493,6493
201620,4473,COM,Technical and Prof Editing,M,COM_6543,6543
201620,4474,COM,Advanced Interpersonal Comm,M,COM_6553,6553
201620,4476,MCO,Broadcast Studio Technique,M,MCO_3613,3613
201620,4477,SSC,Industrial Economics,M,SSC_3513,3513
201620,4478,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4479,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4480,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4481,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4482,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4483,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4484,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4485,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4493,PHY,University Physics 1,M,PHY_2413,2413
201720,4493,PHY,University Physics 1,M,PHY_2413,2413
201620,4494,PHY,Analytical Mechanics,M,PHY_3414,3414
201620,4496,MCS,Calculus 1,M,MCS_1414,1414
201720,4496,MCS,Calculus 1,M,MCS_1414,1414
201620,4497,MCS,Calculus 1,M,MCS_1414,1414
201720,4497,MCS,Calculus 1,M,MCS_1414,1414
201620,4499,MCS,Calculus 2,M,MCS_1424,1424
201720,4499,MCS,Calculus 2,M,MCS_1424,1424
201620,4501,MCS,Calculus 2,M,MCS_1424,1424
201720,4501,MCS,Calculus 2,M,MCS_1424,1424
201620,4502,MCS,Calculus 2,M,MCS_1424,1424
201720,4502,MCS,Calculus 2,M,MCS_1424,1424
201620,4503,MCS,Calculus 2,M,MCS_1424,1424
201720,4503,MCS,Calculus 2,M,MCS_1424,1424
201620,4505,MCS,Statistics,M,MCS_2124,2124
201720,4505,MCS,Statistics,M,MCS_2124,2124
201720,4506,MCS,Calculus 3,M,MCS_2414,2414
201620,4507,ARC,Practice Portfolio,OL,ARC_6833,6833
201720,4507,ARC,Practice Portfolio,OL,ARC_6833,6833
201620,4508,ARI,ID Thesis 1,M,ARI_6514,6514
201620,4510,ESL,Advanced Intensive Writing,M,ESL_00552,00552
201620,4511,ESL,Intermediate Intensive Reading,M,ESL_00232,00232
201620,4512,TAS,Music for Audio Engr Tech 2,PLY,TAS_1033,1033
201620,4513,TME,Engineering Mechanics,M,TME_3113,3113
201720,4513,TME,Engineering Mechanics,M,TME_3113,3113
201620,4514,TIE,Techno-Metrics,M,TIE_5013,5013
201720,4514,TIE,Techno-Metrics,M,TIE_5013,5013
201620,4515,MCS,Basic Algebra,M,MCS_0044,0044
201720,4515,MCS,Basic Algebra,M,MCS_0044,0044
201620,4516,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201720,4516,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201620,4517,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201720,4517,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201620,4518,EIE,Engineering Graphics,M,EIE_2012,2012
201720,4518,EIE,Engineering Graphics,M,EIE_2012,2012
201620,4519,EIE,Indus. Manuf. Proc.,M,EIE_3023,3023
201720,4519,EIE,Indus. Manuf. Proc.,M,EIE_3023,3023
201620,4520,EIE,Engineering Numerical Methods,M,EIE_3033,3033
201720,4520,EIE,Engineering Numerical Methods,M,EIE_3033,3033
201620,4522,EMS,DEMS Dissertation,M,EMS_8003,8003
201720,4522,EMS,DEMS Dissertation,M,EMS_8003,8003
201620,4523,EMS,DEMS Dissertation,M,EMS_8006,8006
201720,4523,EMS,DEMS Dissertation,M,EMS_8006,8006
201620,4524,EMS,DEMS Dissertation,M,EMS_8006,8006
201620,4525,EMS,DEMS Dissertation,M,EMS_8006,8006
201620,4526,EMS,DEMS Dissertation,M,EMS_8006,8006
201720,4526,EMS,DEMS Dissertation,M,EMS_8006,8006
201620,4527,EMS,DEMS Dissertation,M,EMS_8006,8006
201620,4532,EME,Energy Resources and Tech.,M,EME_5263,5263
201620,4533,EME,Biofuels & Biomass Energy Engr,M,EME_5313,5313
201620,4534,MCS,Partial Diff Equations,M,MCS_3733,3733
201620,4535,ART,ART: Special Topics,DET,ART_2993,2993
201720,4535,ART,ART: Special Topics,DET,ART_2993,2993
201620,4536,MET,Multimedia Development 1,DL,MET_6223,6223
201620,4537,MET,Applied Instructional Tech.,DL,MET_6213,6213
201620,4538,MET,Multimedia Development 2,DL,MET_6233,6233
201620,4540,MET,Issues in Educ Tech (EDT688),DL,MET_6883,6883
201620,4541,MET,Capstone Project,DL,MET_6303,6303
201620,4542,ARC,Independent Study,M,ARC_6883,6883
201720,4542,ARC,Independent Study,M,ARC_6883,6883
201620,4543,ARC,Independent Study,M,ARC_6883,6883
201720,4543,ARC,Independent Study,M,ARC_6883,6883
201620,4544,MCS,Mathematics Research Topics,M,MCS_2111,2111
201720,4544,MCS,Mathematics Research Topics,M,MCS_2111,2111
201620,4545,MCS,Mathematics Seminar,M,MCS_3111,3111
201720,4545,MCS,Mathematics Seminar,M,MCS_3111,3111
201620,4546,MCS,Mathematics Journal Club,M,MCS_4111,4111
201720,4546,MCS,Mathematics Journal Club,M,MCS_4111,4111
201620,4548,BME,Special Topics in BME,M,BME_5093,5093
201720,4548,BME,Special Topics in BME,M,BME_5093,5093
201620,4549,MCS,Game Genre Development,M,MCS_1653,1653
201720,4549,MCS,Game Genre Development,M,MCS_1653,1653
201620,4550,MCS,Game Genre Development,M,MCS_1653,1653
201720,4550,MCS,Game Genre Development,M,MCS_1653,1653
201620,4551,MCS,Directed Study MA/CS,M,MCS_4983,4983
201620,4557,MCS,Software Engineering,M,MCS_5103,5103
201720,4557,MCS,Software Engineering,M,MCS_5103,5103
201620,4560,MCS,Artificial Intelligence,M,MCS_5323,5323
201720,4560,MCS,Artificial Intelligence,M,MCS_5323,5323
201620,4561,MCS,Robotics Programming,M,MCS_5403,5403
201620,4563,MCS,Intro to Distributed Computing,OL,MCS_5703,5703
201720,4563,MCS,Intro to Distributed Computing,OL,MCS_5703,5703
201620,4565,MCS,Topics in Computer Science,M,MCS_5993,5993
201620,4568,MCS,Distributive Database Systems,OL,MCS_6323,6323
201620,4570,MCS,Concentration Project 2,M,MCS_6833,6833
201720,4570,MCS,Concentration Project 2,M,MCS_6833,6833
201620,4571,BME,Biomaterials,M,BME_3213,3213
201720,4571,BME,Biomaterials,M,BME_3213,3213
201620,4573,MCS,Precalculus,M,MCS_1074,1074
201720,4573,MCS,Precalculus,M,MCS_1074,1074
201620,4575,ECE,Adv Structures,M,ECE_5723,5723
201620,4576,ECE,Bridge Design I,M,ECE_5783,5783
201620,4578,ECE,Highway Safety Engineering,M,ECE_5843,5843
201620,4579,ECE,Stormwater Management Systems,M,ECE_5543,5543
201620,4580,ECE,Integrated Project Management,M,ECE_6213,6213
201720,4580,ECE,Integrated Project Management,M,ECE_6213,6213
201620,4581,ECE,Design of Timber Structures,M,ECE_5703,5703
201720,4581,ECE,Design of Timber Structures,M,ECE_5703,5703
201620,4587,COM,Writing Workshop,M,COM_3101,3101
201620,4588,COM,Writing Workshop,M,COM_3101,3101
201620,4589,ACC,Intermediate Acctg 1: Assets,M,ACC_3023,3023
201620,4590,FIN,Corporate Finance,M,FIN_3203,3203
201620,4591,ECE,Shallow & Deep Foundation Dsg.,M,ECE_5413,5413
201620,4592,BIO,Molecular Genetics,M,BIO_3323,3323
201620,4593,EEE,Engineering Analysis,M,EEE_5114,5114
201720,4593,EEE,Engineering Analysis,M,EEE_5114,5114
201620,4595,EEE,Adv Communication Theory,M,EEE_6784,6784
201620,4596,MBA,Financial Management,TOR,MBA_6033,6033
201620,4597,ACC,Managerial Accounting,TOR,ACC_6003,6003
201620,4598,CHM,Advanced Biochemistry,M,CHM_4403,4403
201620,4599,HRM,Org Devl and Change Mgmt,M,HRM_4023,4023
201620,4600,MCS,Calculus 2,M,MCS_1424,1424
201720,4600,MCS,Calculus 2,M,MCS_1424,1424
201620,4602,MSE,Aerospace Systems Engineering,M,MSE_5143,5143
201620,4603,EME,Special Topics in ME,M,EME_4983,4983
201620,4604,EMS,Quality Control,M,EMS_6403,6403
201720,4604,EMS,Quality Control,M,EMS_6403,6403
201620,4605,EIE,Six Sigma Processes,M,EIE_6673,6673
201720,4605,EIE,Six Sigma Processes,M,EIE_6673,6673
201620,4606,ESL,Advanced Intensive Grammar,M,ESL_00152,00152
201620,4607,ESL,Advanced Intensive Reading,M,ESL_00252,00252
201620,4608,LLT,Literature and Science,M,LLT_3623,3623
201620,4610,EEM,Quality Engineering Systems,M,EEM_6763,6763
201620,4611,EEM,Engineering Management,M,EEM_6803,6803
201620,4612,EIE,Applied Stochastic Processes,M,EIE_6663,6663
201620,4613,EME,Fundamentals of Quality System,M,EME_4313,4313
201720,4613,EME,Fundamentals of Quality System,M,EME_4313,4313
201620,4614,EME,Radiation Heat Transfer,M,EME_6243,6243
201620,4615,EMS,Technology Management,OL,EMS_7613,7613
201620,4616,MCS,Calculus 1,M,MCS_1414,1414
201720,4616,MCS,Calculus 1,M,MCS_1414,1414
201620,4617,MCS,Calculus 1,M,MCS_1414,1414
201720,4617,MCS,Calculus 1,M,MCS_1414,1414
201620,4618,MBA,Legal Environment of Business,OL,MBA_00,00
201620,4619,MCO,Special Topics TV Video Film,M,MCO_4073,4073
201620,4620,LLT,Shakespeare in Production,M,LLT_4213,4213
201620,4622,BIO,Biological Sciences Project 2,M,BIO_4922,4922
201720,4622,BIO,Biological Sciences Projects 2,M,BIO_4922,4922
201620,4623,CHM,Inst Anal Lab,M,CHM_4632,4632
201620,4625,BIO,Cells and Organisms,DL,BIO_6173,6173
201620,4627,SCE,Capstone Project,DL,SCE_6303,6303
201620,4629,EME,Applied Thermodynamics,M,EME_5153,5153
201720,4629,EME,Applied Thermodynamics,M,EME_5153,5153
201620,4630,EME,Engineering Analysis - 1,M,EME_5253,5253
201620,4631,ART,Sketching for Illustration,M,ART_2223,2223
201620,4632,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201720,4632,EGE,Entrpnrl. Mindset for Eng.,M,EGE_2233,2233
201620,4633,EMS,DEMS Dissertation,M,EMS_8003,8003
201620,4634,PSY,Topics in Psychology,M,PSY_3713,3713
201620,4637,SAP,Study Abroad Special Topics,SA,SAP_2994,2994
201620,4638,SAP,Study Abroad Special Topics,SA,SAP_2994,2994
201620,4639,COM,University Seminar,M,COM_1001,1001
201620,4640,COM,University Seminar,M,COM_1001,1001
201620,4642,ART,Traditions of Art 1,M,ART_3633,3633
201620,4643,TIE,Directed Study in Tech,M,TIE_4913,4913
201720,4643,TIE,Directed Study in Tech,M,TIE_4913,4913
201620,4645,ARC,Arch Foundation Studio 2,M,ARC_5024,5024
201620,4646,SSC,Hist and Philosophy of Science,M,SSC_3313,3313
201620,4647,SSC,"Philosophy, Society and Energy",M,SSC_3363,3363
201620,4648,DIS,Doctoral Research Continuation,M,DIS_8910,8910
201620,4650,DIS,Doctoral Research Continuation,M,DIS_8910,8910
201620,4652,EME,Advanced Thermodynamics,M,EME_6413,6413
201720,4652,EME,Advanced Thermodynamics,M,EME_6413,6413
201620,4653,GAM,3D Animation 2,M,GAM_3143,3143
201720,4653,GAM,3D Animation 2,M,GAM_3143,3143
201620,4654,CHM,Chemical Sciences Project 1,M,CHM_4912,4912
201620,4655,CHM,Instrumental Lab,M,CHM_2631,2631
201620,4656,DIS,Doctoral Research Continuation,M,DIS_8910,8910
201620,4657,EEM,Enterprise Productivity,M,EEM_6583,6583
201620,4659,ECE,Special Topics in CE,OL,ECE_5293,5293
201620,4661,RES,Intro to Research Methodology,M,RES_7013,7013
201620,4662,MCO,Audio for TV and Video Prod,M,MCO_1013,1013
201720,4662,MCO,Audio for TV and Video Prod,M,MCO_1013,1013
201620,4663,TEE,Wireless Comm. Tech,M,TEE_6333,6333
201720,4663,TEE,Wireless Comm. Tech,M,TEE_6333,6333
201620,4664,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201720,4664,EGE,Engineering Cost Analysis,M,EGE_3012,3012
201620,4665,ATD,Professional Practice,M,ATD_4513,4513
201620,4666,ATD,Rapid Technology,M,ATD_4414,4414
201620,4667,BIO,Independent Study in Biology,M,BIO_4941,4941
201620,4668,COM,English Composition,M,COM_1103,1103
201620,4669,MCO,Adobe for Media,M,MCO_3623,3623
201720,4669,MCO,Adobe for Media,M,MCO_3623,3623
201620,4670,DIS,Doctoral Research Continuation,M,DIS_8900,8900
201620,4671,EIE,Plant Layout,M,EIE_3123,3123
201620,4672,EIE,Operations Research Techniques,M,EIE_3353,3353
201620,4673,EIE,Work Design and Measurement,M,EIE_4013,4013
201620,4674,EIE,Occupational Ergonomics,M,EIE_4553,4553
201620,4675,PSY,Drugs and Behavior,M,PSY_4313,4313
201620,4676,ARC,Special Topics,M,ARC_6002,6002
201620,4679,COM,Writing Workshop,M,COM_3101,3101
201620,4680,COM,Writing Workshop,M,COM_3101,3101
201620,4681,EME,Mechanics of Materials,M,EME_3013,3013
201720,4681,EME,Mechanics of Materials,M,EME_3013,3013
201620,4682,EME,Dynamics,M,EME_3043,3043
201720,4682,EME,Dynamics,M,EME_3043,3043
201620,4683,ART,Environ. Graphics Studio II,DET,ART_5524,5524
201620,4685,CHM,University Chemistry 1,M,CHM_1213,1213
201720,4685,CHM,University Chemistry 1,M,CHM_1213,1213
201620,4686,PHY,University Physics 2,M,PHY_2423,2423
201620,4687,PHY,University Physics 2,M,PHY_2423,2423
201620,4688,CHM,University Chemistry 1,M,CHM_1213,1213
201720,4688,CHM,University Chemistry 1,M,CHM_1213,1213
201620,4690,EEE,Advanced Computer Architecture,M,EEE_5204,5204
201720,4690,EEE,Advanced Computer Architecture,M,EEE_5204,5204
201620,4691,PHY,College Physics 2 Lab,M,PHY_2231,2231
201620,4693,PSY,Senior Research Project 1,M,PSY_4912,4912
201620,4694,PSY,Organizational Psychology,OL,PSY_3323,3323
201620,4695,CHM,Adv Inorganic Chem,M,CHM_4643,4643
201620,4698,EEE,Adv Communication Theory,M,EEE_6784,6784
201720,4698,EEE,Adv Communication Theory,M,EEE_6784,6784
201620,4699,SAP,Study Abroad Special Topics,SA,SAP_2994,2994
201620,4700,SAP,Study Abroad Special Topics,SA,SAP_2994,2994
201620,4701,EEE,Adv Computer Appl Lab,M,EEE_3422,3422
201620,4702,PSY,Int/Sr Project,M,PSY_4113,4113
201620,4703,ECE,Conceptual Estimating,M,ECE_5283,5283
201720,4703,ECE,Conceptual Estimating,M,ECE_5283,5283
201620,4704,ARC,Thesis 2,M,ARC_6524,6524
201620,4705,ARC,Twentieth Cent Arch,M,ARC_5063,5063
201620,4707,BME,Nanoscale Characterization,M,BME_4263,4263
201620,4709,ARC,Allied Design:Inter Ar,M,ARC_4234,4234
201620,4710,ARI,GADSI,M,ARI_5234,5234
201620,4711,ARC,Independent Study,M,ARC_6882,6882
201620,4713,ART,ART: Special Topics,DET,ART_2993,2993
201620,4714,MCS,Senior Project 2,M,MCS_4843,4843
201720,4714,MCS,Senior Project 2,M,MCS_4843,4843
201620,4715,ARC,Basic Structures,M,ARC_2513,2513
201720,4715,ARC,Basic Structures,M,ARC_2513,2513
201620,4716,MCS,Concentration Project 1,M,MCS_6823,6823
201620,4717,PHY,University Physics 2 Lab,M,PHY_2431,2431
201720,4717,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,4718,PHY,College Physics 1 Lab,M,PHY_2221,2221
201720,4718,PHY,College Physics 1 Lab,M,PHY_2221,2221
201620,4719,PHY,University Physics 1 Lab,M,PHY_2421,2421
201720,4719,PHY,University Physics 1 Lab,M,PHY_2421,2421
201620,4720,ECO,CO-OP Practicum II,M,ECO_3101,3101
201720,4720,ECO,CO-OP Practicum II,M,ECO_3101,3101
201620,4721,COM,Speech,M,COM_2113,2113
201620,4722,ESL,Intermediate Intensive Reading,M,ESL_00232,00232
201620,4723,PHY,University Physics 1,M,PHY_2413,2413
201720,4723,PHY,University Physics 1,M,PHY_2413,2413
201620,4727,EME,Foundations of Mech. Engr.,M,EME_1011,1011
201620,4729,EME,Thermal Science Lab,M,EME_4412,4412
201620,4730,EME,Materials Laboratory,M,EME_2011,2011
201720,4730,EME,Materials Laboratory,M,EME_2011,2011
201620,4731,EME,Mechanics Laboratory,M,EME_4402,4402
201720,4731,EME,Mechanics Laboratory,M,EME_4402,4402
201620,4732,ART,Internship Studies,M,ART_4922,4922
201620,4733,PHY,University Physics 2 Lab,M,PHY_2431,2431
201720,4733,PHY,University Physics 2 Lab,M,PHY_2431,2431
201620,4734,ARI,Interior Architecture 3,SA,ARI_4134,4134
201620,4735,ARI,Hist. Int.,SA,ARI_4113,4113
201620,4736,EEE,Grad Special Topics in ECE,M,EEE_6994,6994
201620,4737,ARC,ARC: Special Topics,DET,ARC_6003,6003
201720,4737,ARC,ARC: Special Topics,DET,ARC_6003,6003
201620,4738,EME,Special Topics in ME,M,EME_5983,5983
201620,4739,LLT,World Masterpieces 2,M,LLT_1223,1223
201620,4740,INT,Database Modeling and Adm.,M,INT_6113,6113
201620,4741,ARC,Special Topics,M,ARC_6002,6002
201620,4742,GAM,Directed Study,M,GAM_3012,3012
201620,4743,MCS,Social Network Mining,M,MCS_5723,5723
201620,4744,EGE,Corp. Entrepreneurship for Eng,M,EGE_3341,3341
201620,4745,EGE,Intl. Business for Engineers,M,EGE_4311,4311
201620,4746,SSC,Senior Thesis in Social Scienc,M,SSC_4903,4903
201620,4747,PHY,College Physics 1 Lab,M,PHY_2221,2221
201720,4747,PHY,College Physics 1 Lab,M,PHY_2221,2221
201620,4748,PHY,University Physics 1 Lab,M,PHY_2421,2421
201720,4748,PHY,University Physics 1 Lab,M,PHY_2421,2421
201620,4749,EEE,Power Electronics,M,EEE_4313,4313
201620,4750,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201720,4750,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201620,4751,SAP,Study Abroad Special Topics,SA,SAP_2994,2994
201620,4754,EME,Engr. Numerical Methods,M,EME_3033,3033
201620,4755,EME,Design of Machine Elements,M,EME_4003,4003
201620,4759,ARC,ARC: Special Topics,M,ARC_6003,6003
201620,4762,EME,Intro Engr Proj,M,EME_3011,3011
201620,4763,MCS,Probability & Statistics,M,MCS_3403,3403
201620,4764,EMS,DEMS Dissertation,M,EMS_8003,8003
201620,4765,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4766,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4767,COM,Writing Proficiency Exam,M,COM_3000,3000
201620,4768,SSC,Senior Thesis in Social Scienc,M,SSC_4903,4903
201620,4769,EME,Special Topics in ME,M,EME_5983,5983
201620,4770,CHM,Independent Study in Chemistry,M,CHM_4941,4941
201620,4771,EMS,Engineering Systems Simulation,OL,EMS_5603,5603
201620,4773,EME,Grad Dir Study - Mech Engr,M,EME_6993,6993
201620,4774,MCS,Directed Study MA/CS,M,MCS_4981,4981
201620,4775,DIS,DE Mech Engr Dissertation,M,DIS_8613,8613
201620,4776,PSY,Senior Research Project 1,M,PSY_4912,4912
201620,4780,BIO,Anatomy and Physiology Lab,M,BIO_3201,3201
201720,4780,BIO,Anatomy and Physiology Lab,M,BIO_3201,3201
201620,4781,BIO,Anatomy and Physiology Lab,M,BIO_3201,3201
